ID,City,Group_size,Age,MPI#Mean,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age#Group#2,MPI#2,Occupation,Occupation#group,Year
757873,2.0,3.0,40.0,10499.0,7.0,7.0,17.0,7.0,0.0,40 - 44 y.o.,3.VND 9m - VND 14.9m,24.0,0.0,2019
770076,1.0,3.0,33.0,8249.0,7.0,7.0,15.0,7.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
771940,2.0,3.0,24.0,8249.0,7.0,7.0,16.0,7.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
782281,1.0,3.0,39.0,8249.0,7.0,7.0,15.0,7.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
783368,3.0,3.0,44.0,10499.0,7.0,7.0,17.0,7.0,0.0,40 - 44 y.o.,3.VND 9m - VND 14.9m,27.0,0.0,2019
789255,3.0,3.0,33.0,10499.0,7.0,7.0,18.0,7.0,0.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,23.0,0.0,2019
789566,1.0,3.0,27.0,6999.0,7.0,7.0,15.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
791618,2.0,3.0,27.0,10499.0,7.0,7.0,19.0,7.0,1.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,7.0,5.0,2019
792866,1.0,3.0,36.0,17499.0,7.0,7.0,26.0,7.0,1.0,35 - 39 y.o.,4.VND 15m - VND 24.9m,17.0,6.0,2019
793129,1.0,3.0,25.0,6999.0,7.0,7.0,15.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
796081,5.0,3.0,24.0,5499.0,7.0,7.0,13.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
797467,1.0,3.0,30.0,17499.0,7.0,7.0,26.0,7.0,1.0,30 - 34 y.o.,4.VND 15m - VND 24.9m,25.0,5.0,2019
798146,2.0,3.0,51.0,5499.0,7.0,7.0,10.0,7.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
798981,2.0,3.0,38.0,8249.0,7.0,7.0,15.0,7.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
803092,1.0,3.0,39.0,17499.0,7.0,7.0,25.0,7.0,1.0,35 - 39 y.o.,4.VND 15m - VND 24.9m,17.0,6.0,2019
803368,3.0,3.0,31.0,13499.0,7.0,7.0,22.0,7.0,1.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,25.0,5.0,2019
805553,3.0,3.0,19.0,3749.0,7.0,7.0,12.0,7.0,0.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2019
806173,5.0,3.0,21.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2019
806271,2.0,3.0,21.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2019
806470,1.0,3.0,27.0,13499.0,7.0,7.0,22.0,7.0,0.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,22.0,4.0,2019
807674,0.0,3.0,21.0,5499.0,7.0,7.0,13.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
807941,3.0,3.0,19.0,5499.0,7.0,7.0,14.0,7.0,1.0,16 - 19 y.o.,2.VND 4.5m - VND 8.9m,18.0,1.0,2019
809365,5.0,3.0,21.0,1499.0,7.0,7.0,9.0,7.0,1.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2019
810893,3.0,3.0,28.0,8249.0,7.0,7.0,16.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
811522,4.0,3.0,23.0,8249.0,7.0,7.0,16.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2019
812183,3.0,3.0,38.0,17499.0,7.0,7.0,25.0,7.0,1.0,35 - 39 y.o.,4.VND 15m - VND 24.9m,25.0,5.0,2019
812786,3.0,3.0,19.0,13499.0,7.0,7.0,23.0,7.0,0.0,16 - 19 y.o.,3.VND 9m - VND 14.9m,18.0,1.0,2019
816251,1.0,3.0,32.0,17499.0,7.0,7.0,26.0,7.0,0.0,30 - 34 y.o.,4.VND 15m - VND 24.9m,13.0,6.0,2019
816561,1.0,3.0,29.0,8249.0,7.0,7.0,16.0,7.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
818269,1.0,3.0,37.0,8249.0,7.0,7.0,15.0,7.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
818672,4.0,3.0,26.0,8249.0,7.0,7.0,16.0,7.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
819555,1.0,3.0,37.0,10499.0,7.0,7.0,17.0,7.0,1.0,35 - 39 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2019
820079,1.0,3.0,30.0,6999.0,7.0,7.0,14.0,7.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,4.0,6.0,2019
821409,3.0,3.0,27.0,27499.0,7.0,7.0,38.0,7.0,0.0,25 - 29 y.o.,5.VND 25m+,15.0,6.0,2019
823665,1.0,3.0,27.0,10499.0,7.0,7.0,19.0,7.0,0.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2019
823964,1.0,3.0,27.0,5499.0,7.0,7.0,13.0,7.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
824598,1.0,3.0,33.0,10499.0,7.0,7.0,18.0,7.0,0.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2019
824953,3.0,3.0,37.0,5499.0,7.0,7.0,12.0,7.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
826128,2.0,3.0,49.0,10499.0,7.0,7.0,16.0,7.0,1.0,45+ y.o.,3.VND 9m - VND 14.9m,27.0,0.0,2019
826670,1.0,3.0,32.0,13499.0,7.0,7.0,22.0,7.0,0.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,14.0,6.0,2019
828029,5.0,3.0,21.0,3749.0,7.0,7.0,11.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,25.0,5.0,2019
828264,1.0,3.0,29.0,5499.0,7.0,7.0,13.0,7.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,4.0,6.0,2019
828394,3.0,3.0,29.0,6999.0,7.0,7.0,14.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2019
828500,1.0,3.0,39.0,17499.0,7.0,7.0,25.0,7.0,1.0,35 - 39 y.o.,4.VND 15m - VND 24.9m,17.0,6.0,2019
828506,3.0,3.0,27.0,17499.0,7.0,7.0,27.0,7.0,0.0,25 - 29 y.o.,4.VND 15m - VND 24.9m,25.0,5.0,2019
828534,2.0,3.0,23.0,5499.0,7.0,7.0,13.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
828549,3.0,3.0,16.0,1499.0,7.0,7.0,9.0,7.0,1.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2019
829209,1.0,3.0,34.0,17499.0,7.0,7.0,26.0,7.0,1.0,30 - 34 y.o.,4.VND 15m - VND 24.9m,17.0,6.0,2019
830680,1.0,3.0,31.0,10499.0,7.0,7.0,18.0,7.0,0.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2019
830971,2.0,3.0,19.0,1499.0,7.0,7.0,9.0,7.0,1.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2019
831354,5.0,3.0,28.0,6999.0,7.0,7.0,14.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,17.0,6.0,2019
831840,1.0,3.0,34.0,13499.0,7.0,7.0,21.0,7.0,1.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,17.0,6.0,2019
832854,1.0,3.0,28.0,10499.0,7.0,7.0,18.0,7.0,0.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2019
833234,1.0,3.0,39.0,17499.0,7.0,7.0,25.0,7.0,1.0,35 - 39 y.o.,4.VND 15m - VND 24.9m,17.0,6.0,2019
834809,3.0,3.0,18.0,1499.0,7.0,7.0,9.0,7.0,0.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2019
836332,5.0,3.0,38.0,6999.0,7.0,7.0,13.0,7.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,13.0,6.0,2019
837600,5.0,3.0,37.0,13499.0,7.0,7.0,21.0,7.0,0.0,35 - 39 y.o.,3.VND 9m - VND 14.9m,7.0,5.0,2019
837954,3.0,3.0,23.0,8249.0,7.0,7.0,16.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
839724,0.0,3.0,25.0,5499.0,7.0,7.0,13.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
846057,2.0,3.0,23.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2019
854128,3.0,3.0,27.0,6999.0,7.0,7.0,15.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,18.0,1.0,2019
344533,0.0,4.0,28.0,10499.0,7.0,7.0,19.0,7.0,1.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,2.0,5.0,2018
359983,1.0,4.0,22.0,8249.0,7.0,7.0,17.0,7.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,18.0,1.0,2018
371071,2.0,4.0,47.0,8249.0,7.0,7.0,14.0,7.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2018
371397,1.0,4.0,33.0,17499.0,7.0,7.0,26.0,7.0,1.0,30 - 34 y.o.,4.VND 15m - VND 24.9m,17.0,6.0,2018
373691,2.0,4.0,29.0,5499.0,7.0,7.0,13.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
374080,2.0,4.0,26.0,6999.0,7.0,7.0,15.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
377402,1.0,4.0,40.0,6999.0,7.0,7.0,13.0,7.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
378653,5.0,4.0,52.0,5499.0,7.0,7.0,10.0,7.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2018
379914,5.0,4.0,34.0,6999.0,7.0,7.0,14.0,7.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
382577,1.0,4.0,34.0,8249.0,7.0,7.0,15.0,7.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
385339,5.0,4.0,29.0,6999.0,7.0,7.0,15.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
389115,2.0,4.0,22.0,10499.0,7.0,7.0,19.0,7.0,1.0,20 - 24 y.o.,3.VND 9m - VND 14.9m,2.0,5.0,2018
389761,2.0,4.0,37.0,13499.0,7.0,7.0,21.0,7.0,0.0,35 - 39 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2018
390226,2.0,4.0,22.0,10499.0,7.0,7.0,19.0,7.0,0.0,20 - 24 y.o.,3.VND 9m - VND 14.9m,23.0,0.0,2018
392009,1.0,4.0,50.0,5499.0,7.0,7.0,11.0,7.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
392018,2.0,4.0,24.0,10499.0,7.0,7.0,19.0,7.0,1.0,20 - 24 y.o.,3.VND 9m - VND 14.9m,23.0,0.0,2018
392304,5.0,4.0,22.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
394018,2.0,4.0,28.0,10499.0,7.0,7.0,19.0,7.0,0.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2018
394596,2.0,4.0,43.0,6999.0,7.0,7.0,13.0,7.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
398193,3.0,4.0,33.0,10499.0,7.0,7.0,18.0,7.0,1.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2018
398249,2.0,4.0,29.0,5499.0,7.0,7.0,13.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
398942,1.0,4.0,27.0,10499.0,7.0,7.0,19.0,7.0,1.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,17.0,6.0,2018
399412,3.0,4.0,25.0,6999.0,7.0,7.0,15.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
399829,1.0,4.0,29.0,6999.0,7.0,7.0,15.0,7.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
399970,5.0,4.0,23.0,3749.0,7.0,7.0,11.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,23.0,0.0,2018
401474,2.0,4.0,22.0,10499.0,7.0,7.0,19.0,7.0,1.0,20 - 24 y.o.,3.VND 9m - VND 14.9m,2.0,5.0,2018
407155,5.0,4.0,35.0,22499.0,7.0,7.0,32.0,7.0,0.0,35 - 39 y.o.,4.VND 15m - VND 24.9m,23.0,0.0,2018
409205,1.0,4.0,18.0,3749.0,7.0,7.0,12.0,7.0,1.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
409581,2.0,4.0,19.0,1499.0,7.0,7.0,9.0,7.0,1.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
409948,4.0,4.0,17.0,1499.0,7.0,7.0,9.0,7.0,0.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
410860,1.0,4.0,33.0,6999.0,7.0,7.0,14.0,7.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
411694,1.0,4.0,22.0,8249.0,7.0,7.0,17.0,7.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
413391,4.0,4.0,40.0,6999.0,7.0,7.0,13.0,7.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
415793,2.0,4.0,25.0,6999.0,7.0,7.0,15.0,7.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
419495,2.0,4.0,39.0,22499.0,7.0,7.0,31.0,7.0,1.0,35 - 39 y.o.,4.VND 15m - VND 24.9m,2.0,5.0,2018
422965,4.0,4.0,21.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
422968,4.0,4.0,32.0,8249.0,7.0,7.0,16.0,7.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
425340,4.0,4.0,16.0,1499.0,7.0,7.0,10.0,7.0,0.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
425609,2.0,4.0,20.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
425777,5.0,4.0,35.0,8249.0,7.0,7.0,15.0,7.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,4.0,6.0,2018
432897,5.0,4.0,33.0,8249.0,7.0,7.0,16.0,7.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
434330,4.0,4.0,29.0,5499.0,7.0,7.0,13.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
435598,2.0,4.0,22.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
435613,1.0,4.0,33.0,5499.0,7.0,7.0,12.0,7.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
437241,1.0,4.0,29.0,13499.0,7.0,7.0,22.0,7.0,1.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2018
437254,1.0,4.0,23.0,3749.0,7.0,7.0,11.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
437592,4.0,4.0,16.0,1499.0,7.0,7.0,10.0,7.0,0.0,16 - 19 y.o.,1.Under VND 4.5m,27.0,0.0,2018
438216,4.0,4.0,19.0,3749.0,7.0,7.0,12.0,7.0,1.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
439052,2.0,4.0,23.0,8249.0,7.0,7.0,17.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
439194,1.0,4.0,20.0,1499.0,7.0,7.0,9.0,7.0,1.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
440423,2.0,4.0,18.0,1499.0,7.0,7.0,9.0,7.0,0.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
440424,2.0,4.0,42.0,10499.0,7.0,7.0,17.0,7.0,0.0,40 - 44 y.o.,3.VND 9m - VND 14.9m,2.0,5.0,2018
441229,5.0,4.0,21.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
441906,1.0,4.0,33.0,3749.0,7.0,7.0,10.0,7.0,0.0,30 - 34 y.o.,1.Under VND 4.5m,8.0,1.0,2018
441918,1.0,4.0,29.0,17499.0,7.0,7.0,27.0,7.0,1.0,25 - 29 y.o.,4.VND 15m - VND 24.9m,15.0,6.0,2018
442253,1.0,4.0,29.0,8249.0,7.0,7.0,16.0,7.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
442655,2.0,4.0,21.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
443567,1.0,4.0,22.0,5499.0,7.0,7.0,14.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
443655,1.0,4.0,34.0,3749.0,7.0,7.0,10.0,7.0,0.0,30 - 34 y.o.,1.Under VND 4.5m,4.0,6.0,2018
443657,1.0,4.0,26.0,10499.0,7.0,7.0,19.0,7.0,0.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,2.0,5.0,2018
443711,2.0,4.0,30.0,5499.0,7.0,7.0,13.0,7.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
443727,1.0,4.0,29.0,10499.0,7.0,7.0,19.0,7.0,1.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,27.0,0.0,2018
443731,1.0,4.0,22.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
443999,1.0,4.0,28.0,10499.0,7.0,7.0,19.0,7.0,0.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2018
444177,2.0,4.0,39.0,10499.0,7.0,7.0,18.0,7.0,0.0,35 - 39 y.o.,3.VND 9m - VND 14.9m,2.0,5.0,2018
444457,1.0,4.0,23.0,5499.0,7.0,7.0,13.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
444463,1.0,4.0,31.0,6999.0,7.0,7.0,14.0,7.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
444693,2.0,4.0,22.0,5499.0,7.0,7.0,14.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
444824,2.0,4.0,34.0,3749.0,7.0,7.0,10.0,7.0,0.0,30 - 34 y.o.,1.Under VND 4.5m,8.0,1.0,2018
445912,2.0,4.0,18.0,1499.0,7.0,7.0,9.0,7.0,1.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
446336,3.0,4.0,35.0,8249.0,7.0,7.0,15.0,7.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
446445,2.0,4.0,16.0,1499.0,7.0,7.0,10.0,7.0,1.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
446449,2.0,4.0,31.0,5499.0,7.0,7.0,13.0,7.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
446545,1.0,4.0,32.0,13499.0,7.0,7.0,22.0,7.0,1.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,27.0,0.0,2018
446701,4.0,4.0,18.0,5499.0,7.0,7.0,14.0,7.0,1.0,16 - 19 y.o.,2.VND 4.5m - VND 8.9m,18.0,1.0,2018
447335,5.0,4.0,27.0,5499.0,7.0,7.0,13.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
447338,5.0,4.0,27.0,8249.0,7.0,7.0,16.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
447664,1.0,4.0,31.0,5499.0,7.0,7.0,13.0,7.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
447742,1.0,4.0,39.0,8249.0,7.0,7.0,15.0,7.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
447981,4.0,4.0,32.0,6999.0,7.0,7.0,14.0,7.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
448073,1.0,4.0,30.0,6999.0,7.0,7.0,14.0,7.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
448079,1.0,4.0,40.0,8249.0,7.0,7.0,15.0,7.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
448220,2.0,4.0,43.0,13499.0,7.0,7.0,21.0,7.0,1.0,40 - 44 y.o.,3.VND 9m - VND 14.9m,27.0,0.0,2018
448221,2.0,4.0,17.0,1499.0,7.0,7.0,9.0,7.0,0.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
448222,2.0,4.0,19.0,1499.0,7.0,7.0,9.0,7.0,1.0,16 - 19 y.o.,1.Under VND 4.5m,18.0,1.0,2018
448729,5.0,4.0,38.0,8249.0,7.0,7.0,15.0,7.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
448833,1.0,4.0,33.0,5499.0,7.0,7.0,12.0,7.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2018
448994,1.0,4.0,25.0,5499.0,7.0,7.0,13.0,7.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
449499,2.0,4.0,20.0,1499.0,7.0,7.0,9.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
449503,2.0,4.0,28.0,8249.0,7.0,7.0,16.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
449504,2.0,4.0,35.0,1499.0,7.0,7.0,8.0,7.0,0.0,35 - 39 y.o.,1.Under VND 4.5m,8.0,1.0,2018
449997,2.0,4.0,29.0,6999.0,7.0,7.0,15.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
450973,1.0,4.0,23.0,5499.0,7.0,7.0,13.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
451409,1.0,4.0,26.0,6999.0,7.0,7.0,15.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
451749,5.0,4.0,36.0,10499.0,7.0,7.0,18.0,7.0,0.0,35 - 39 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2018
451892,1.0,4.0,31.0,1499.0,7.0,7.0,8.0,7.0,0.0,30 - 34 y.o.,1.Under VND 4.5m,8.0,1.0,2018
451909,1.0,4.0,43.0,10499.0,7.0,7.0,17.0,7.0,1.0,40 - 44 y.o.,3.VND 9m - VND 14.9m,17.0,6.0,2018
452277,3.0,4.0,22.0,3749.0,7.0,7.0,12.0,7.0,0.0,20 - 24 y.o.,1.Under VND 4.5m,18.0,1.0,2018
452332,1.0,4.0,28.0,5499.0,7.0,7.0,13.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,4.0,6.0,2018
452517,1.0,4.0,35.0,6999.0,7.0,7.0,14.0,7.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
452577,1.0,4.0,22.0,6999.0,7.0,7.0,15.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,18.0,1.0,2018
452589,3.0,4.0,40.0,17499.0,7.0,7.0,25.0,7.0,1.0,40 - 44 y.o.,4.VND 15m - VND 24.9m,15.0,6.0,2018
452707,1.0,4.0,32.0,10499.0,7.0,7.0,18.0,7.0,0.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2018
452926,3.0,4.0,25.0,8249.0,7.0,7.0,16.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
453250,4.0,4.0,26.0,6999.0,7.0,7.0,15.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
453461,5.0,4.0,22.0,6999.0,7.0,7.0,15.0,7.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
453506,1.0,4.0,37.0,10499.0,7.0,7.0,18.0,7.0,0.0,35 - 39 y.o.,3.VND 9m - VND 14.9m,2.0,5.0,2018
453615,1.0,4.0,32.0,13499.0,7.0,7.0,22.0,7.0,0.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,2.0,5.0,2018
454793,1.0,4.0,29.0,8249.0,7.0,7.0,16.0,7.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
454912,1.0,4.0,33.0,10499.0,7.0,7.0,18.0,7.0,1.0,30 - 34 y.o.,3.VND 9m - VND 14.9m,17.0,6.0,2018
454919,5.0,4.0,27.0,5499.0,7.0,7.0,13.0,7.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
455808,1.0,4.0,25.0,6999.0,7.0,7.0,15.0,7.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
457338,3.0,4.0,40.0,8249.0,7.0,7.0,15.0,7.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
457783,3.0,4.0,25.0,13499.0,7.0,7.0,22.0,7.0,1.0,25 - 29 y.o.,3.VND 9m - VND 14.9m,15.0,6.0,2018
458269,3.0,4.0,33.0,6999.0,7.0,7.0,14.0,7.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
458419,4.0,4.0,33.0,8249.0,7.0,7.0,16.0,7.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
458630,3.0,4.0,36.0,8249.0,7.0,7.0,15.0,7.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
