ID,Daypart,Visit#Daypart
135555,5 PM - before 9 PM,3.0
135833,5 PM - before 9 PM,3.0
136411,5 PM - before 9 PM,3.0
136429,5 PM - before 9 PM,3.0
138098,5 PM - before 9 PM,3.0
138332,5 PM - before 9 PM,3.0
138449,5 PM - before 9 PM,3.0
138487,5 PM - before 9 PM,3.0
138533,5 PM - before 9 PM,3.0
138584,5 PM - before 9 PM,3.0
138624,5 PM - before 9 PM,3.0
138633,5 PM - before 9 PM,3.0
138638,5 PM - before 9 PM,3.0
138719,5 PM - before 9 PM,3.0
138721,5 PM - before 9 PM,3.0
138769,5 PM - before 9 PM,3.0
138773,5 PM - before 9 PM,3.0
138825,5 PM - before 9 PM,3.0
138911,5 PM - before 9 PM,3.0
138912,5 PM - before 9 PM,3.0
138918,5 PM - before 9 PM,3.0
138922,5 PM - before 9 PM,3.0
139783,5 PM - before 9 PM,3.0
139879,5 PM - before 9 PM,3.0
139881,5 PM - before 9 PM,3.0
139915,5 PM - before 9 PM,3.0
139992,5 PM - before 9 PM,3.0
140007,5 PM - before 9 PM,3.0
140010,5 PM - before 9 PM,3.0
140029,5 PM - before 9 PM,3.0
140063,5 PM - before 9 PM,3.0
140098,5 PM - before 9 PM,3.0
140140,5 PM - before 9 PM,3.0
140225,5 PM - before 9 PM,3.0
140236,5 PM - before 9 PM,3.0
140237,5 PM - before 9 PM,3.0
140266,5 PM - before 9 PM,3.0
140280,5 PM - before 9 PM,3.0
140294,5 PM - before 9 PM,3.0
140297,5 PM - before 9 PM,3.0
140304,5 PM - before 9 PM,3.0
140317,5 PM - before 9 PM,3.0
140318,5 PM - before 9 PM,3.0
140321,5 PM - before 9 PM,3.0
140392,5 PM - before 9 PM,3.0
140395,5 PM - before 9 PM,3.0
140583,5 PM - before 9 PM,3.0
140644,5 PM - before 9 PM,3.0
140668,5 PM - before 9 PM,3.0
140684,5 PM - before 9 PM,3.0
140685,5 PM - before 9 PM,3.0
140694,5 PM - before 9 PM,3.0
140709,5 PM - before 9 PM,3.0
140755,5 PM - before 9 PM,3.0
141282,5 PM - before 9 PM,3.0
97153,5 PM - before 9 PM,1.0
97509,5 PM - before 9 PM,1.0
98053,5 PM - before 9 PM,1.0
100210,5 PM - before 9 PM,1.0
100869,5 PM - before 9 PM,1.0
102988,5 PM - before 9 PM,1.0
102994,5 PM - before 9 PM,1.0
102996,5 PM - before 9 PM,1.0
103029,5 PM - before 9 PM,1.0
105104,5 PM - before 9 PM,1.0
105678,5 PM - before 9 PM,1.0
106584,5 PM - before 9 PM,1.0
108599,5 PM - before 9 PM,1.0
108669,5 PM - before 9 PM,1.0
108905,5 PM - before 9 PM,1.0
109169,5 PM - before 9 PM,1.0
109444,5 PM - before 9 PM,1.0
121215,5 PM - before 9 PM,1.0
121219,5 PM - before 9 PM,1.0
121515,5 PM - before 9 PM,1.0
121579,5 PM - before 9 PM,1.0
121604,5 PM - before 9 PM,1.0
121614,5 PM - before 9 PM,1.0
121617,5 PM - before 9 PM,1.0
121625,5 PM - before 9 PM,1.0
121630,5 PM - before 9 PM,1.0
122034,5 PM - before 9 PM,1.0
122712,5 PM - before 9 PM,1.0
122970,5 PM - before 9 PM,1.0
123375,5 PM - before 9 PM,1.0
123376,5 PM - before 9 PM,1.0
123379,5 PM - before 9 PM,1.0
128537,5 PM - before 9 PM,1.0
133130,5 PM - before 9 PM,1.0
133132,5 PM - before 9 PM,1.0
134458,5 PM - before 9 PM,1.0
134945,5 PM - before 9 PM,1.0
134949,5 PM - before 9 PM,1.0
135054,5 PM - before 9 PM,1.0
135084,5 PM - before 9 PM,1.0
135088,5 PM - before 9 PM,1.0
135148,5 PM - before 9 PM,1.0
136007,5 PM - before 9 PM,1.0
136431,5 PM - before 9 PM,1.0
138333,5 PM - before 9 PM,1.0
138335,5 PM - before 9 PM,1.0
138506,5 PM - before 9 PM,1.0
138509,5 PM - before 9 PM,1.0
138516,5 PM - before 9 PM,1.0
138527,5 PM - before 9 PM,1.0
138528,5 PM - before 9 PM,1.0
138532,5 PM - before 9 PM,1.0
138632,5 PM - before 9 PM,1.0
138751,5 PM - before 9 PM,1.0
138754,5 PM - before 9 PM,1.0
138757,5 PM - before 9 PM,1.0
138826,5 PM - before 9 PM,1.0
138845,5 PM - before 9 PM,1.0
139009,5 PM - before 9 PM,1.0
139953,5 PM - before 9 PM,1.0
139965,5 PM - before 9 PM,1.0
139995,5 PM - before 9 PM,1.0
140031,5 PM - before 9 PM,1.0
140097,5 PM - before 9 PM,1.0
140102,5 PM - before 9 PM,1.0
140267,5 PM - before 9 PM,1.0
140291,5 PM - before 9 PM,1.0
140335,5 PM - before 9 PM,1.0
140563,5 PM - before 9 PM,1.0
140670,5 PM - before 9 PM,1.0
730624,5 PM - before 9 PM,1.0
731148,5 PM - before 9 PM,1.0
731481,5 PM - before 9 PM,1.0
731526,5 PM - before 9 PM,1.0
731932,5 PM - before 9 PM,1.0
733720,5 PM - before 9 PM,1.0
733939,5 PM - before 9 PM,1.0
734169,5 PM - before 9 PM,1.0
734310,5 PM - before 9 PM,1.0
738244,5 PM - before 9 PM,1.0
738678,5 PM - before 9 PM,1.0
738942,5 PM - before 9 PM,1.0
739972,5 PM - before 9 PM,1.0
742701,5 PM - before 9 PM,1.0
746594,5 PM - before 9 PM,1.0
758332,5 PM - before 9 PM,1.0
763762,5 PM - before 9 PM,1.0
764154,5 PM - before 9 PM,1.0
767878,5 PM - before 9 PM,1.0
768332,5 PM - before 9 PM,1.0
777116,5 PM - before 9 PM,1.0
778115,5 PM - before 9 PM,1.0
780604,5 PM - before 9 PM,1.0
782223,5 PM - before 9 PM,1.0
782281,5 PM - before 9 PM,1.0
783322,5 PM - before 9 PM,1.0
783412,5 PM - before 9 PM,1.0
783442,5 PM - before 9 PM,1.0
783618,5 PM - before 9 PM,1.0
784366,5 PM - before 9 PM,1.0
785740,5 PM - before 9 PM,1.0
786563,5 PM - before 9 PM,1.0
788908,5 PM - before 9 PM,1.0
789386,5 PM - before 9 PM,1.0
789857,5 PM - before 9 PM,1.0
790958,5 PM - before 9 PM,1.0
791725,5 PM - before 9 PM,1.0
791737,5 PM - before 9 PM,1.0
792069,5 PM - before 9 PM,1.0
792654,5 PM - before 9 PM,1.0
792655,5 PM - before 9 PM,1.0
792770,5 PM - before 9 PM,1.0
792789,5 PM - before 9 PM,1.0
792914,5 PM - before 9 PM,1.0
792922,5 PM - before 9 PM,1.0
793005,5 PM - before 9 PM,1.0
794175,5 PM - before 9 PM,1.0
794560,5 PM - before 9 PM,1.0
794595,5 PM - before 9 PM,1.0
796909,5 PM - before 9 PM,1.0
797893,5 PM - before 9 PM,1.0
798114,5 PM - before 9 PM,1.0
803165,5 PM - before 9 PM,1.0
805281,5 PM - before 9 PM,1.0
805632,5 PM - before 9 PM,1.0
805885,5 PM - before 9 PM,1.0
806101,5 PM - before 9 PM,1.0
806119,5 PM - before 9 PM,1.0
806218,5 PM - before 9 PM,1.0
806339,5 PM - before 9 PM,1.0
806459,5 PM - before 9 PM,1.0
806470,5 PM - before 9 PM,1.0
808010,5 PM - before 9 PM,1.0
808749,5 PM - before 9 PM,1.0
813973,5 PM - before 9 PM,1.0
814047,5 PM - before 9 PM,1.0
814781,5 PM - before 9 PM,1.0
815639,5 PM - before 9 PM,1.0
815803,5 PM - before 9 PM,1.0
815824,5 PM - before 9 PM,1.0
818587,5 PM - before 9 PM,1.0
819379,5 PM - before 9 PM,1.0
819385,5 PM - before 9 PM,1.0
820073,5 PM - before 9 PM,1.0
820255,5 PM - before 9 PM,1.0
825654,5 PM - before 9 PM,1.0
826702,5 PM - before 9 PM,1.0
829177,5 PM - before 9 PM,1.0
832871,5 PM - before 9 PM,1.0
852477,5 PM - before 9 PM,1.0
854872,5 PM - before 9 PM,1.0
357530,5 PM - before 9 PM,1.0
358484,5 PM - before 9 PM,1.0
359399,5 PM - before 9 PM,1.0
359947,5 PM - before 9 PM,1.0
360513,5 PM - before 9 PM,1.0
361473,5 PM - before 9 PM,1.0
361768,5 PM - before 9 PM,1.0
361811,5 PM - before 9 PM,1.0
364678,5 PM - before 9 PM,1.0
368468,5 PM - before 9 PM,1.0
368469,5 PM - before 9 PM,1.0
369404,5 PM - before 9 PM,1.0
371398,5 PM - before 9 PM,1.0
381313,5 PM - before 9 PM,1.0
381316,5 PM - before 9 PM,1.0
381394,5 PM - before 9 PM,1.0
381495,5 PM - before 9 PM,1.0
381500,5 PM - before 9 PM,1.0
382219,5 PM - before 9 PM,1.0
382693,5 PM - before 9 PM,1.0
384922,5 PM - before 9 PM,1.0
390744,5 PM - before 9 PM,1.0
391193,5 PM - before 9 PM,1.0
392011,5 PM - before 9 PM,1.0
392493,5 PM - before 9 PM,1.0
398941,5 PM - before 9 PM,1.0
398944,5 PM - before 9 PM,1.0
398945,5 PM - before 9 PM,1.0
399749,5 PM - before 9 PM,1.0
399827,5 PM - before 9 PM,1.0
402156,5 PM - before 9 PM,1.0
407817,5 PM - before 9 PM,1.0
407818,5 PM - before 9 PM,1.0
409205,5 PM - before 9 PM,1.0
411314,5 PM - before 9 PM,1.0
411338,5 PM - before 9 PM,1.0
411355,5 PM - before 9 PM,1.0
411662,5 PM - before 9 PM,1.0
411815,5 PM - before 9 PM,1.0
411816,5 PM - before 9 PM,1.0
412468,5 PM - before 9 PM,1.0
414171,5 PM - before 9 PM,1.0
430323,5 PM - before 9 PM,1.0
430324,5 PM - before 9 PM,1.0
430332,5 PM - before 9 PM,1.0
430889,5 PM - before 9 PM,1.0
431925,5 PM - before 9 PM,1.0
433259,5 PM - before 9 PM,1.0
435044,5 PM - before 9 PM,1.0
435168,5 PM - before 9 PM,1.0
435974,5 PM - before 9 PM,1.0
437912,5 PM - before 9 PM,1.0
439065,5 PM - before 9 PM,1.0
440505,5 PM - before 9 PM,1.0
440539,5 PM - before 9 PM,1.0
440614,5 PM - before 9 PM,1.0
441895,5 PM - before 9 PM,1.0
441943,5 PM - before 9 PM,1.0
442343,5 PM - before 9 PM,1.0
443562,5 PM - before 9 PM,1.0
443563,5 PM - before 9 PM,1.0
443564,5 PM - before 9 PM,1.0
443650,5 PM - before 9 PM,1.0
443652,5 PM - before 9 PM,1.0
443654,5 PM - before 9 PM,1.0
443658,5 PM - before 9 PM,1.0
443720,5 PM - before 9 PM,1.0
443726,5 PM - before 9 PM,1.0
443729,5 PM - before 9 PM,1.0
443731,5 PM - before 9 PM,1.0
443736,5 PM - before 9 PM,1.0
444000,5 PM - before 9 PM,1.0
444457,5 PM - before 9 PM,1.0
444464,5 PM - before 9 PM,1.0
445812,5 PM - before 9 PM,1.0
445860,5 PM - before 9 PM,1.0
446092,5 PM - before 9 PM,1.0
446195,5 PM - before 9 PM,1.0
446369,5 PM - before 9 PM,1.0
446390,5 PM - before 9 PM,1.0
446669,5 PM - before 9 PM,1.0
447107,5 PM - before 9 PM,1.0
447349,5 PM - before 9 PM,1.0
447664,5 PM - before 9 PM,1.0
447796,5 PM - before 9 PM,1.0
447995,5 PM - before 9 PM,1.0
448079,5 PM - before 9 PM,1.0
448467,5 PM - before 9 PM,1.0
448689,5 PM - before 9 PM,1.0
448694,5 PM - before 9 PM,1.0
448895,5 PM - before 9 PM,1.0
449019,5 PM - before 9 PM,1.0
449276,5 PM - before 9 PM,1.0
449355,5 PM - before 9 PM,1.0
449566,5 PM - before 9 PM,1.0
450808,5 PM - before 9 PM,1.0
450973,5 PM - before 9 PM,1.0
451044,5 PM - before 9 PM,1.0
451409,5 PM - before 9 PM,1.0
451410,5 PM - before 9 PM,1.0
451411,5 PM - before 9 PM,1.0
451413,5 PM - before 9 PM,1.0
451420,5 PM - before 9 PM,1.0
451423,5 PM - before 9 PM,1.0
451424,5 PM - before 9 PM,1.0
451438,5 PM - before 9 PM,1.0
451591,5 PM - before 9 PM,1.0
451857,5 PM - before 9 PM,1.0
451894,5 PM - before 9 PM,1.0
451899,5 PM - before 9 PM,1.0
451904,5 PM - before 9 PM,1.0
451908,5 PM - before 9 PM,1.0
451941,5 PM - before 9 PM,1.0
452125,5 PM - before 9 PM,1.0
452516,5 PM - before 9 PM,1.0
452532,5 PM - before 9 PM,1.0
452749,5 PM - before 9 PM,1.0
453024,5 PM - before 9 PM,1.0
453400,5 PM - before 9 PM,1.0
453571,5 PM - before 9 PM,1.0
453574,5 PM - before 9 PM,1.0
454752,5 PM - before 9 PM,1.0
454911,5 PM - before 9 PM,1.0
455330,5 PM - before 9 PM,1.0
455548,5 PM - before 9 PM,1.0
455740,5 PM - before 9 PM,1.0
456150,5 PM - before 9 PM,1.0
456943,5 PM - before 9 PM,1.0
457149,5 PM - before 9 PM,1.0
458210,5 PM - before 9 PM,1.0
459038,5 PM - before 9 PM,1.0
459512,5 PM - before 9 PM,1.0
460008,5 PM - before 9 PM,1.0
460031,5 PM - before 9 PM,1.0
460141,5 PM - before 9 PM,1.0
460205,5 PM - before 9 PM,1.0
460219,5 PM - before 9 PM,1.0
358631,9 PM or later,1.0
359399,9 PM or later,1.0
359884,2 PM - before 5 PM,1.0
359885,2 PM - before 5 PM,1.0
361473,9 AM - before 11 AM,1.0
362216,9 AM - before 11 AM,1.0
362676,9 AM - before 11 AM,1.0
363813,11 AM - before 2 PM,1.0
366071,11 AM - before 2 PM,1.0
368468,11 AM - before 2 PM,1.0
368469,9 AM - before 11 AM,1.0
369404,9 PM or later,1.0
369685,11 AM - before 2 PM,1.0
371399,9 AM - before 11 AM,1.0
377402,9 AM - before 11 AM,1.0
381311,9 PM or later,1.0
381313,9 PM or later,1.0
381394,9 AM - before 11 AM,1.0
382219,9 AM - before 11 AM,1.0
382222,9 AM - before 11 AM,1.0
382693,9 PM or later,1.0
382694,9 PM or later,1.0
384927,2 PM - before 5 PM,1.0
391193,9 AM - before 11 AM,1.0
392008,11 AM - before 2 PM,1.0
392493,9 PM or later,1.0
398947,11 AM - before 2 PM,1.0
399749,9 PM or later,1.0
399750,2 PM - before 5 PM,1.0
399752,2 PM - before 5 PM,1.0
402156,9 PM or later,1.0
405701,9 AM - before 11 AM,1.0
405701,2 PM - before 5 PM,1.0
407563,9 AM - before 11 AM,1.0
407818,9 PM or later,1.0
410856,9 PM or later,1.0
411455,11 AM - before 2 PM,1.0
411661,9 PM or later,1.0
411679,9 AM - before 11 AM,1.0
411698,9 AM - before 11 AM,1.0
411801,11 AM - before 2 PM,1.0
411815,9 PM or later,1.0
412468,2 PM - before 5 PM,1.0
414167,9 AM - before 11 AM,1.0
430292,9 AM - before 11 AM,1.0
430334,9 PM or later,1.0
430889,2 PM - before 5 PM,1.0
431931,9 PM or later,1.0
431932,9 PM or later,1.0
432266,9 AM - before 11 AM,1.0
433259,9 AM - before 11 AM,1.0
433696,11 AM - before 2 PM,1.0
435039,9 AM - before 11 AM,1.0
435044,9 PM or later,1.0
435973,2 PM - before 5 PM,1.0
435974,9 PM or later,1.0
437231,9 PM or later,1.0
438981,11 AM - before 2 PM,1.0
438991,9 PM or later,1.0
438997,2 PM - before 5 PM,1.0
440505,2 PM - before 5 PM,1.0
440539,11 AM - before 2 PM,1.0
440539,2 PM - before 5 PM,1.0
440614,11 AM - before 2 PM,1.0
441895,9 AM - before 11 AM,1.0
441895,2 PM - before 5 PM,1.0
441943,11 AM - before 2 PM,1.0
441944,9 AM - before 11 AM,1.0
442343,9 AM - before 11 AM,1.0
442343,11 AM - before 2 PM,1.0
442343,2 PM - before 5 PM,1.0
443082,9 AM - before 11 AM,1.0
443082,2 PM - before 5 PM,1.0
443346,2 PM - before 5 PM,1.0
443563,11 AM - before 2 PM,1.0
443655,9 AM - before 11 AM,1.0
443660,11 AM - before 2 PM,1.0
443723,9 AM - before 11 AM,1.0
443736,9 PM or later,1.0
443997,2 PM - before 5 PM,1.0
444672,9 PM or later,1.0
444677,9 PM or later,1.0
447107,9 AM - before 11 AM,1.0
447349,2 PM - before 5 PM,1.0
447349,9 PM or later,1.0
447439,9 AM - before 11 AM,1.0
447664,2 PM - before 5 PM,1.0
447770,2 PM - before 5 PM,1.0
447984,2 PM - before 5 PM,1.0
448073,2 PM - before 5 PM,1.0
448079,9 AM - before 11 AM,1.0
448666,2 PM - before 5 PM,1.0
448984,2 PM - before 5 PM,1.0
449355,2 PM - before 5 PM,1.0
450806,9 AM - before 11 AM,1.0
450808,11 AM - before 2 PM,1.0
450968,2 PM - before 5 PM,1.0
451409,11 AM - before 2 PM,1.0
451591,2 PM - before 5 PM,1.0
451875,9 AM - before 11 AM,1.0
451894,9 PM or later,1.0
451909,9 AM - before 11 AM,1.0
452707,9 PM or later,1.0
453024,11 AM - before 2 PM,1.0
453573,9 PM or later,1.0
455330,9 PM or later,1.0
455740,9 PM or later,1.0
456937,9 AM - before 11 AM,1.0
456943,2 PM - before 5 PM,1.0
460031,9 AM - before 11 AM,1.0
460141,9 AM - before 11 AM,1.0
97077,2 PM - before 5 PM,1.0
97079,2 PM - before 5 PM,1.0
97088,11 AM - before 2 PM,1.0
97088,9 PM or later,1.0
97091,9 PM or later,1.0
97099,9 AM - before 11 AM,1.0
97103,2 PM - before 5 PM,1.0
97109,9 AM - before 11 AM,1.0
97153,9 AM - before 11 AM,1.0
97473,2 PM - before 5 PM,1.0
97474,11 AM - before 2 PM,1.0
97493,9 AM - before 11 AM,1.0
97493,2 PM - before 5 PM,1.0
97501,9 AM - before 11 AM,1.0
97506,9 PM or later,1.0
97509,11 AM - before 2 PM,1.0
97509,2 PM - before 5 PM,1.0
98053,2 PM - before 5 PM,1.0
100869,9 PM or later,1.0
102988,9 AM - before 11 AM,1.0
102989,9 AM - before 11 AM,1.0
102989,2 PM - before 5 PM,1.0
102994,2 PM - before 5 PM,1.0
102996,11 AM - before 2 PM,1.0
102996,2 PM - before 5 PM,1.0
103023,2 PM - before 5 PM,1.0
103026,9 AM - before 11 AM,1.0
103026,9 PM or later,1.0
103029,9 AM - before 11 AM,1.0
103115,9 AM - before 11 AM,1.0
104631,2 PM - before 5 PM,1.0
104633,2 PM - before 5 PM,1.0
104728,9 AM - before 11 AM,1.0
105104,2 PM - before 5 PM,1.0
105106,9 AM - before 11 AM,1.0
105678,9 AM - before 11 AM,1.0
106234,9 AM - before 11 AM,1.0
106234,11 AM - before 2 PM,1.0
106571,9 AM - before 11 AM,1.0
106583,11 AM - before 2 PM,1.0
106584,11 AM - before 2 PM,1.0
108597,11 AM - before 2 PM,1.0
108597,9 PM or later,1.0
108599,11 AM - before 2 PM,1.0
108669,9 AM - before 11 AM,1.0
108670,2 PM - before 5 PM,1.0
108670,9 PM or later,1.0
108672,2 PM - before 5 PM,1.0
108905,11 AM - before 2 PM,1.0
109210,9 AM - before 11 AM,1.0
109224,2 PM - before 5 PM,1.0
109444,2 PM - before 5 PM,1.0
109446,9 AM - before 11 AM,1.0
109446,2 PM - before 5 PM,1.0
121215,9 PM or later,1.0
121219,9 PM or later,1.0
121532,9 AM - before 11 AM,1.0
121536,9 AM - before 11 AM,1.0
121541,9 PM or later,1.0
121543,9 AM - before 11 AM,1.0
121543,11 AM - before 2 PM,1.0
121567,2 PM - before 5 PM,1.0
121570,2 PM - before 5 PM,1.0
121571,9 PM or later,1.0
121579,9 AM - before 11 AM,1.0
121580,9 AM - before 11 AM,1.0
121604,9 AM - before 11 AM,1.0
121610,9 AM - before 11 AM,1.0
121610,2 PM - before 5 PM,1.0
121614,9 AM - before 11 AM,1.0
121615,9 AM - before 11 AM,1.0
121616,9 AM - before 11 AM,1.0
121616,2 PM - before 5 PM,1.0
121619,2 PM - before 5 PM,1.0
121620,2 PM - before 5 PM,1.0
121629,9 AM - before 11 AM,1.0
121636,11 AM - before 2 PM,1.0
121642,11 AM - before 2 PM,1.0
121642,2 PM - before 5 PM,1.0
122034,9 PM or later,1.0
122036,2 PM - before 5 PM,1.0
122084,2 PM - before 5 PM,1.0
122712,2 PM - before 5 PM,1.0
123371,9 AM - before 11 AM,1.0
123374,9 AM - before 11 AM,1.0
123375,9 AM - before 11 AM,1.0
123376,11 AM - before 2 PM,1.0
123378,9 AM - before 11 AM,1.0
128537,11 AM - before 2 PM,1.0
128537,2 PM - before 5 PM,1.0
133129,11 AM - before 2 PM,1.0
133129,2 PM - before 5 PM,1.0
133130,9 AM - before 11 AM,1.0
133132,9 AM - before 11 AM,1.0
133134,2 PM - before 5 PM,1.0
134379,2 PM - before 5 PM,1.0
134379,9 PM or later,1.0
134483,2 PM - before 5 PM,1.0
134484,11 AM - before 2 PM,1.0
134933,9 AM - before 11 AM,1.0
134942,9 AM - before 11 AM,1.0
134945,2 PM - before 5 PM,1.0
134947,9 AM - before 11 AM,1.0
134950,9 AM - before 11 AM,1.0
134962,2 PM - before 5 PM,1.0
134964,9 AM - before 11 AM,1.0
135017,11 AM - before 2 PM,1.0
135084,11 AM - before 2 PM,1.0
135088,11 AM - before 2 PM,1.0
135148,2 PM - before 5 PM,1.0
135356,9 PM or later,1.0
135357,9 AM - before 11 AM,1.0
135377,2 PM - before 5 PM,1.0
136007,2 PM - before 5 PM,1.0
138098,9 PM or later,1.0
138149,2 PM - before 5 PM,1.0
138212,9 PM or later,1.0
138332,11 AM - before 2 PM,1.0
138333,2 PM - before 5 PM,1.0
138335,11 AM - before 2 PM,1.0
138338,11 AM - before 2 PM,1.0
138516,9 AM - before 11 AM,1.0
138527,2 PM - before 5 PM,1.0
138528,11 AM - before 2 PM,1.0
138532,2 PM - before 5 PM,1.0
138533,9 AM - before 11 AM,1.0
138637,2 PM - before 5 PM,1.0
138729,9 AM - before 11 AM,1.0
138730,2 PM - before 5 PM,1.0
138751,2 PM - before 5 PM,1.0
138754,11 AM - before 2 PM,1.0
138757,9 AM - before 11 AM,1.0
138769,9 PM or later,1.0
138773,2 PM - before 5 PM,1.0
138845,2 PM - before 5 PM,1.0
138909,11 AM - before 2 PM,1.0
138911,9 PM or later,1.0
138918,2 PM - before 5 PM,1.0
138919,11 AM - before 2 PM,1.0
138919,2 PM - before 5 PM,1.0
138920,9 AM - before 11 AM,1.0
138921,11 AM - before 2 PM,1.0
138921,9 PM or later,1.0
139881,9 AM - before 11 AM,1.0
139920,9 PM or later,1.0
139952,11 AM - before 2 PM,1.0
139953,2 PM - before 5 PM,1.0
139989,9 PM or later,1.0
139995,9 AM - before 11 AM,1.0
140007,9 AM - before 11 AM,1.0
140009,2 PM - before 5 PM,1.0
140029,2 PM - before 5 PM,1.0
140030,11 AM - before 2 PM,1.0
140030,2 PM - before 5 PM,1.0
140031,2 PM - before 5 PM,1.0
140063,9 PM or later,1.0
140095,11 AM - before 2 PM,1.0
140097,9 PM or later,1.0
140098,9 PM or later,1.0
140099,11 AM - before 2 PM,1.0
140099,9 PM or later,1.0
140102,11 AM - before 2 PM,1.0
140149,2 PM - before 5 PM,1.0
140224,2 PM - before 5 PM,1.0
140225,2 PM - before 5 PM,1.0
140236,11 AM - before 2 PM,1.0
140237,11 AM - before 2 PM,1.0
140291,11 AM - before 2 PM,1.0
140297,9 PM or later,1.0
140317,9 PM or later,1.0
140335,2 PM - before 5 PM,1.0
140563,2 PM - before 5 PM,1.0
140583,9 AM - before 11 AM,1.0
140668,9 AM - before 11 AM,1.0
140684,2 PM - before 5 PM,1.0
140709,9 AM - before 11 AM,1.0
140717,9 AM - before 11 AM,1.0
141282,9 PM or later,1.0
732719,9 AM - before 11 AM,1.0
733939,9 AM - before 11 AM,1.0
733977,9 AM - before 11 AM,1.0
738244,9 AM - before 11 AM,1.0
738997,9 AM - before 11 AM,1.0
739684,9 AM - before 11 AM,1.0
739972,9 AM - before 11 AM,1.0
742701,9 AM - before 11 AM,1.0
748184,9 AM - before 11 AM,1.0
748883,9 AM - before 11 AM,1.0
769866,9 AM - before 11 AM,1.0
779000,9 AM - before 11 AM,1.0
781344,9 AM - before 11 AM,1.0
783412,9 AM - before 11 AM,1.0
784316,9 AM - before 11 AM,1.0
785671,9 AM - before 11 AM,1.0
786307,9 AM - before 11 AM,1.0
786990,9 AM - before 11 AM,1.0
788645,9 AM - before 11 AM,1.0
789566,9 AM - before 11 AM,1.0
791737,9 AM - before 11 AM,1.0
792069,9 AM - before 11 AM,1.0
792768,9 AM - before 11 AM,1.0
792930,9 AM - before 11 AM,1.0
793394,9 AM - before 11 AM,1.0
798210,9 AM - before 11 AM,1.0
801598,9 AM - before 11 AM,1.0
805632,9 AM - before 11 AM,1.0
805746,9 AM - before 11 AM,1.0
806136,9 AM - before 11 AM,1.0
809956,9 AM - before 11 AM,1.0
810002,9 AM - before 11 AM,1.0
811880,9 AM - before 11 AM,1.0
814121,9 AM - before 11 AM,1.0
816239,9 AM - before 11 AM,1.0
818468,9 AM - before 11 AM,1.0
826991,9 AM - before 11 AM,1.0
827586,9 AM - before 11 AM,1.0
828584,9 AM - before 11 AM,1.0
854855,9 AM - before 11 AM,1.0
731148,9 PM or later,1.0
734677,9 PM or later,1.0
739972,9 PM or later,1.0
743338,9 PM or later,1.0
744362,9 PM or later,1.0
758332,9 PM or later,1.0
764703,9 PM or later,1.0
765342,9 PM or later,1.0
766496,9 PM or later,1.0
768332,9 PM or later,1.0
769484,9 PM or later,1.0
770949,9 PM or later,1.0
777687,9 PM or later,1.0
778115,9 PM or later,1.0
778557,9 PM or later,1.0
778745,9 PM or later,1.0
781111,9 PM or later,1.0
783509,9 PM or later,1.0
786472,9 PM or later,1.0
787135,9 PM or later,1.0
790904,9 PM or later,1.0
790958,9 PM or later,1.0
792768,9 PM or later,1.0
792777,9 PM or later,1.0
792784,9 PM or later,1.0
793129,9 PM or later,1.0
793136,9 PM or later,1.0
794560,9 PM or later,1.0
795580,9 PM or later,1.0
796914,9 PM or later,1.0
798114,9 PM or later,1.0
799521,9 PM or later,1.0
802709,9 PM or later,1.0
803101,9 PM or later,1.0
803263,9 PM or later,1.0
805479,9 PM or later,1.0
806119,9 PM or later,1.0
806136,9 PM or later,1.0
806463,9 PM or later,1.0
806517,9 PM or later,1.0
808494,9 PM or later,1.0
808665,9 PM or later,1.0
808749,9 PM or later,1.0
808794,9 PM or later,1.0
810178,9 PM or later,1.0
810241,9 PM or later,1.0
810298,9 PM or later,1.0
810724,9 PM or later,1.0
810784,9 PM or later,1.0
813534,9 PM or later,1.0
813608,9 PM or later,1.0
814010,9 PM or later,1.0
816083,9 PM or later,1.0
816649,9 PM or later,1.0
817471,9 PM or later,1.0
817911,9 PM or later,1.0
818461,9 PM or later,1.0
820349,9 PM or later,1.0
820405,9 PM or later,1.0
825313,9 PM or later,1.0
827732,9 PM or later,1.0
828353,9 PM or later,1.0
828670,9 PM or later,1.0
828868,9 PM or later,1.0
854077,9 PM or later,1.0
725466,2 PM - before 5 PM,1.0
731273,2 PM - before 5 PM,1.0
732434,2 PM - before 5 PM,1.0
734740,2 PM - before 5 PM,1.0
739684,2 PM - before 5 PM,1.0
739972,2 PM - before 5 PM,1.0
741655,2 PM - before 5 PM,1.0
746594,2 PM - before 5 PM,1.0
748184,2 PM - before 5 PM,1.0
748185,2 PM - before 5 PM,1.0
758905,2 PM - before 5 PM,1.0
765501,2 PM - before 5 PM,1.0
765811,2 PM - before 5 PM,1.0
769476,2 PM - before 5 PM,1.0
769866,2 PM - before 5 PM,1.0
780422,2 PM - before 5 PM,1.0
782267,2 PM - before 5 PM,1.0
782322,2 PM - before 5 PM,1.0
783382,2 PM - before 5 PM,1.0
783614,2 PM - before 5 PM,1.0
783618,2 PM - before 5 PM,1.0
785740,2 PM - before 5 PM,1.0
786408,2 PM - before 5 PM,1.0
789261,2 PM - before 5 PM,1.0
789386,2 PM - before 5 PM,1.0
789857,2 PM - before 5 PM,1.0
790088,2 PM - before 5 PM,1.0
790347,2 PM - before 5 PM,1.0
791788,2 PM - before 5 PM,1.0
792058,2 PM - before 5 PM,1.0
792655,2 PM - before 5 PM,1.0
