ID,Dayofweek,Visit#Dayofweek,Weekday#end
795214,Sunday,2.0,Weekends
796357,Sunday,2.0,Weekends
797551,Sunday,2.0,Weekends
797750,Sunday,2.0,Weekends
797759,Sunday,2.0,Weekends
797889,Sunday,2.0,Weekends
797924,Sunday,2.0,Weekends
803006,Sunday,2.0,Weekends
803303,Sunday,2.0,Weekends
805126,Sunday,2.0,Weekends
805344,Sunday,2.0,Weekends
805508,Sunday,2.0,Weekends
806233,Sunday,2.0,Weekends
806891,Sunday,2.0,Weekends
807673,Sunday,2.0,Weekends
807723,Sunday,2.0,Weekends
808835,Sunday,2.0,Weekends
809326,Sunday,2.0,Weekends
809610,Sunday,2.0,Weekends
810030,Sunday,2.0,Weekends
811879,Sunday,2.0,Weekends
812042,Sunday,2.0,Weekends
812050,Sunday,2.0,Weekends
812162,Sunday,2.0,Weekends
812183,Sunday,2.0,Weekends
812292,Sunday,2.0,Weekends
812786,Sunday,2.0,Weekends
813684,Sunday,2.0,Weekends
814106,Sunday,2.0,Weekends
814913,Sunday,2.0,Weekends
816095,Sunday,2.0,Weekends
816754,Sunday,2.0,Weekends
817086,Sunday,2.0,Weekends
817607,Sunday,2.0,Weekends
818027,Sunday,2.0,Weekends
818320,Sunday,2.0,Weekends
818828,Sunday,2.0,Weekends
819872,Sunday,2.0,Weekends
820045,Sunday,2.0,Weekends
820437,Sunday,2.0,Weekends
821441,Sunday,2.0,Weekends
821690,Sunday,2.0,Weekends
824031,Sunday,2.0,Weekends
824203,Sunday,2.0,Weekends
824305,Sunday,2.0,Weekends
824714,Sunday,2.0,Weekends
824749,Sunday,2.0,Weekends
825074,Sunday,2.0,Weekends
826262,Sunday,2.0,Weekends
826458,Sunday,2.0,Weekends
826535,Sunday,2.0,Weekends
826553,Sunday,2.0,Weekends
826593,Sunday,2.0,Weekends
826607,Sunday,2.0,Weekends
826610,Sunday,2.0,Weekends
826614,Sunday,2.0,Weekends
826969,Sunday,2.0,Weekends
827304,Sunday,2.0,Weekends
827757,Sunday,2.0,Weekends
828291,Sunday,2.0,Weekends
828365,Sunday,2.0,Weekends
828594,Sunday,2.0,Weekends
828638,Sunday,2.0,Weekends
828902,Sunday,2.0,Weekends
829090,Sunday,2.0,Weekends
829562,Sunday,2.0,Weekends
829983,Sunday,2.0,Weekends
829990,Sunday,2.0,Weekends
830378,Sunday,2.0,Weekends
830803,Sunday,2.0,Weekends
831002,Sunday,2.0,Weekends
831616,Sunday,2.0,Weekends
831669,Sunday,2.0,Weekends
831752,Sunday,2.0,Weekends
831771,Sunday,2.0,Weekends
831784,Sunday,2.0,Weekends
831898,Sunday,2.0,Weekends
831922,Sunday,2.0,Weekends
832004,Sunday,2.0,Weekends
832048,Sunday,2.0,Weekends
832053,Sunday,2.0,Weekends
832355,Sunday,2.0,Weekends
833056,Sunday,2.0,Weekends
833324,Sunday,2.0,Weekends
833371,Sunday,2.0,Weekends
833401,Sunday,2.0,Weekends
833403,Sunday,2.0,Weekends
833429,Sunday,2.0,Weekends
833440,Sunday,2.0,Weekends
833571,Sunday,2.0,Weekends
833631,Sunday,2.0,Weekends
833869,Sunday,2.0,Weekends
833873,Sunday,2.0,Weekends
834432,Sunday,2.0,Weekends
834563,Sunday,2.0,Weekends
834672,Sunday,2.0,Weekends
834735,Sunday,2.0,Weekends
834809,Sunday,2.0,Weekends
834900,Sunday,2.0,Weekends
834947,Sunday,2.0,Weekends
835013,Sunday,2.0,Weekends
835124,Sunday,2.0,Weekends
835176,Sunday,2.0,Weekends
835226,Sunday,2.0,Weekends
835427,Sunday,2.0,Weekends
835884,Sunday,2.0,Weekends
835886,Sunday,2.0,Weekends
836158,Sunday,2.0,Weekends
836583,Sunday,2.0,Weekends
836615,Sunday,2.0,Weekends
836639,Sunday,2.0,Weekends
836716,Sunday,2.0,Weekends
836718,Sunday,2.0,Weekends
837140,Sunday,2.0,Weekends
837154,Sunday,2.0,Weekends
837278,Sunday,2.0,Weekends
837344,Sunday,2.0,Weekends
837375,Sunday,2.0,Weekends
837441,Sunday,2.0,Weekends
837569,Sunday,2.0,Weekends
837620,Sunday,2.0,Weekends
837854,Sunday,2.0,Weekends
837954,Sunday,2.0,Weekends
838121,Sunday,2.0,Weekends
838277,Sunday,2.0,Weekends
838788,Sunday,2.0,Weekends
838856,Sunday,2.0,Weekends
839340,Sunday,2.0,Weekends
840199,Sunday,2.0,Weekends
841231,Sunday,2.0,Weekends
841333,Sunday,2.0,Weekends
841410,Sunday,2.0,Weekends
841425,Sunday,2.0,Weekends
841528,Sunday,2.0,Weekends
841567,Sunday,2.0,Weekends
841738,Sunday,2.0,Weekends
842138,Sunday,2.0,Weekends
842469,Sunday,2.0,Weekends
843068,Sunday,2.0,Weekends
843167,Sunday,2.0,Weekends
846666,Sunday,2.0,Weekends
854128,Sunday,2.0,Weekends
854586,Sunday,2.0,Weekends
855074,Sunday,2.0,Weekends
855212,Sunday,2.0,Weekends
349532,Saturday,2.0,Weekends
349553,Saturday,2.0,Weekends
350148,Saturday,2.0,Weekends
350491,Saturday,2.0,Weekends
350822,Saturday,2.0,Weekends
351106,Saturday,2.0,Weekends
351905,Saturday,2.0,Weekends
352059,Saturday,2.0,Weekends
353398,Saturday,2.0,Weekends
353401,Saturday,2.0,Weekends
353417,Saturday,2.0,Weekends
366880,Saturday,2.0,Weekends
367354,Saturday,2.0,Weekends
367363,Saturday,2.0,Weekends
368356,Saturday,2.0,Weekends
368658,Saturday,2.0,Weekends
368660,Saturday,2.0,Weekends
369141,Saturday,2.0,Weekends
369157,Saturday,2.0,Weekends
369160,Saturday,2.0,Weekends
370870,Saturday,2.0,Weekends
370872,Saturday,2.0,Weekends
370953,Saturday,2.0,Weekends
370956,Saturday,2.0,Weekends
371205,Saturday,2.0,Weekends
371207,Saturday,2.0,Weekends
371208,Saturday,2.0,Weekends
371210,Saturday,2.0,Weekends
371211,Saturday,2.0,Weekends
371495,Saturday,2.0,Weekends
371503,Saturday,2.0,Weekends
371761,Saturday,2.0,Weekends
373685,Saturday,2.0,Weekends
373855,Saturday,2.0,Weekends
373856,Saturday,2.0,Weekends
374275,Saturday,2.0,Weekends
374276,Saturday,2.0,Weekends
374277,Saturday,2.0,Weekends
374278,Saturday,2.0,Weekends
374333,Saturday,2.0,Weekends
378613,Saturday,2.0,Weekends
382974,Saturday,2.0,Weekends
383555,Saturday,2.0,Weekends
385963,Saturday,2.0,Weekends
386287,Saturday,2.0,Weekends
386289,Saturday,2.0,Weekends
386294,Saturday,2.0,Weekends
386647,Saturday,2.0,Weekends
388080,Saturday,2.0,Weekends
390350,Saturday,2.0,Weekends
390352,Saturday,2.0,Weekends
390353,Saturday,2.0,Weekends
391111,Saturday,2.0,Weekends
391112,Saturday,2.0,Weekends
391114,Saturday,2.0,Weekends
394256,Saturday,2.0,Weekends
398193,Saturday,2.0,Weekends
398194,Saturday,2.0,Weekends
398203,Saturday,2.0,Weekends
399195,Saturday,2.0,Weekends
399412,Saturday,2.0,Weekends
399416,Saturday,2.0,Weekends
399424,Saturday,2.0,Weekends
399426,Saturday,2.0,Weekends
402757,Saturday,2.0,Weekends
402761,Saturday,2.0,Weekends
402817,Saturday,2.0,Weekends
402856,Saturday,2.0,Weekends
404756,Saturday,2.0,Weekends
404758,Saturday,2.0,Weekends
405205,Saturday,2.0,Weekends
405433,Saturday,2.0,Weekends
405663,Saturday,2.0,Weekends
406003,Saturday,2.0,Weekends
406136,Saturday,2.0,Weekends
406267,Saturday,2.0,Weekends
406413,Saturday,2.0,Weekends
406793,Saturday,2.0,Weekends
407390,Saturday,2.0,Weekends
409232,Saturday,2.0,Weekends
412271,Saturday,2.0,Weekends
412272,Saturday,2.0,Weekends
413247,Saturday,2.0,Weekends
415186,Saturday,2.0,Weekends
420767,Saturday,2.0,Weekends
421768,Saturday,2.0,Weekends
422008,Saturday,2.0,Weekends
425762,Saturday,2.0,Weekends
425931,Saturday,2.0,Weekends
430710,Saturday,2.0,Weekends
430711,Saturday,2.0,Weekends
430712,Saturday,2.0,Weekends
432040,Saturday,2.0,Weekends
432041,Saturday,2.0,Weekends
432192,Saturday,2.0,Weekends
433238,Saturday,2.0,Weekends
433240,Saturday,2.0,Weekends
434369,Saturday,2.0,Weekends
435106,Saturday,2.0,Weekends
435107,Saturday,2.0,Weekends
435108,Saturday,2.0,Weekends
435268,Saturday,2.0,Weekends
435316,Saturday,2.0,Weekends
435860,Saturday,2.0,Weekends
436502,Saturday,2.0,Weekends
437403,Saturday,2.0,Weekends
437844,Saturday,2.0,Weekends
438452,Saturday,2.0,Weekends
438453,Saturday,2.0,Weekends
438454,Saturday,2.0,Weekends
438455,Saturday,2.0,Weekends
438456,Saturday,2.0,Weekends
438818,Saturday,2.0,Weekends
438980,Saturday,2.0,Weekends
439018,Saturday,2.0,Weekends
439318,Saturday,2.0,Weekends
439438,Saturday,2.0,Weekends
439443,Saturday,2.0,Weekends
439607,Saturday,2.0,Weekends
439782,Saturday,2.0,Weekends
439949,Saturday,2.0,Weekends
440730,Saturday,2.0,Weekends
440748,Saturday,2.0,Weekends
440890,Saturday,2.0,Weekends
440987,Saturday,2.0,Weekends
441048,Saturday,2.0,Weekends
441239,Saturday,2.0,Weekends
441304,Saturday,2.0,Weekends
441305,Saturday,2.0,Weekends
441361,Saturday,2.0,Weekends
441648,Saturday,2.0,Weekends
442574,Saturday,2.0,Weekends
443612,Saturday,2.0,Weekends
443798,Saturday,2.0,Weekends
444474,Saturday,2.0,Weekends
444635,Saturday,2.0,Weekends
444695,Saturday,2.0,Weekends
444699,Saturday,2.0,Weekends
445676,Saturday,2.0,Weekends
445853,Saturday,2.0,Weekends
446018,Saturday,2.0,Weekends
446036,Saturday,2.0,Weekends
447726,Saturday,2.0,Weekends
448258,Saturday,2.0,Weekends
448966,Saturday,2.0,Weekends
449037,Saturday,2.0,Weekends
449311,Saturday,2.0,Weekends
449471,Saturday,2.0,Weekends
451399,Saturday,2.0,Weekends
451450,Saturday,2.0,Weekends
451504,Saturday,2.0,Weekends
451629,Saturday,2.0,Weekends
451815,Saturday,2.0,Weekends
451839,Saturday,2.0,Weekends
451846,Saturday,2.0,Weekends
452087,Saturday,2.0,Weekends
452258,Saturday,2.0,Weekends
452277,Saturday,2.0,Weekends
452339,Saturday,2.0,Weekends
452510,Saturday,2.0,Weekends
452588,Saturday,2.0,Weekends
452745,Saturday,2.0,Weekends
452831,Saturday,2.0,Weekends
452949,Saturday,2.0,Weekends
453460,Saturday,2.0,Weekends
453555,Saturday,2.0,Weekends
453561,Saturday,2.0,Weekends
453731,Saturday,2.0,Weekends
453758,Saturday,2.0,Weekends
454790,Saturday,2.0,Weekends
455274,Saturday,2.0,Weekends
455491,Saturday,2.0,Weekends
455840,Saturday,2.0,Weekends
456549,Saturday,2.0,Weekends
456573,Saturday,2.0,Weekends
457228,Saturday,2.0,Weekends
457289,Saturday,2.0,Weekends
457290,Saturday,2.0,Weekends
457302,Saturday,2.0,Weekends
457554,Saturday,2.0,Weekends
457699,Saturday,2.0,Weekends
457774,Saturday,2.0,Weekends
458098,Saturday,2.0,Weekends
458100,Saturday,2.0,Weekends
458126,Saturday,2.0,Weekends
458247,Saturday,2.0,Weekends
458249,Saturday,2.0,Weekends
458351,Saturday,2.0,Weekends
458630,Saturday,2.0,Weekends
458770,Saturday,2.0,Weekends
458932,Saturday,2.0,Weekends
459025,Saturday,2.0,Weekends
459161,Saturday,2.0,Weekends
459503,Saturday,2.0,Weekends
459641,Saturday,2.0,Weekends
459681,Saturday,2.0,Weekends
460264,Saturday,2.0,Weekends
460265,Saturday,2.0,Weekends
89100,Saturday,2.0,Weekends
89102,Saturday,2.0,Weekends
89618,Saturday,2.0,Weekends
90422,Saturday,2.0,Weekends
90424,Saturday,2.0,Weekends
90519,Saturday,2.0,Weekends
91489,Saturday,2.0,Weekends
91770,Saturday,2.0,Weekends
92071,Saturday,2.0,Weekends
92182,Saturday,2.0,Weekends
92616,Saturday,2.0,Weekends
92640,Saturday,2.0,Weekends
92641,Saturday,2.0,Weekends
92738,Saturday,2.0,Weekends
92810,Saturday,2.0,Weekends
92820,Saturday,2.0,Weekends
92839,Saturday,2.0,Weekends
93167,Saturday,2.0,Weekends
93388,Saturday,2.0,Weekends
93392,Saturday,2.0,Weekends
94986,Saturday,2.0,Weekends
95193,Saturday,2.0,Weekends
95253,Saturday,2.0,Weekends
95725,Saturday,2.0,Weekends
95834,Saturday,2.0,Weekends
96122,Saturday,2.0,Weekends
96308,Saturday,2.0,Weekends
96568,Saturday,2.0,Weekends
96601,Saturday,2.0,Weekends
96719,Saturday,2.0,Weekends
101923,Saturday,2.0,Weekends
103001,Saturday,2.0,Weekends
103004,Saturday,2.0,Weekends
106765,Saturday,2.0,Weekends
106766,Saturday,2.0,Weekends
107619,Saturday,2.0,Weekends
107627,Saturday,2.0,Weekends
108654,Saturday,2.0,Weekends
109205,Saturday,2.0,Weekends
109922,Saturday,2.0,Weekends
109995,Saturday,2.0,Weekends
110394,Saturday,2.0,Weekends
110592,Saturday,2.0,Weekends
110596,Saturday,2.0,Weekends
110803,Saturday,2.0,Weekends
111011,Saturday,2.0,Weekends
111014,Saturday,2.0,Weekends
111015,Saturday,2.0,Weekends
111016,Saturday,2.0,Weekends
111017,Saturday,2.0,Weekends
111088,Saturday,2.0,Weekends
111404,Saturday,2.0,Weekends
111461,Saturday,2.0,Weekends
112536,Saturday,2.0,Weekends
113431,Saturday,2.0,Weekends
117708,Saturday,2.0,Weekends
117798,Saturday,2.0,Weekends
118264,Saturday,2.0,Weekends
118267,Saturday,2.0,Weekends
118271,Saturday,2.0,Weekends
118296,Saturday,2.0,Weekends
119287,Saturday,2.0,Weekends
119593,Saturday,2.0,Weekends
119595,Saturday,2.0,Weekends
119600,Saturday,2.0,Weekends
119616,Saturday,2.0,Weekends
120125,Saturday,2.0,Weekends
121230,Saturday,2.0,Weekends
122190,Saturday,2.0,Weekends
122320,Saturday,2.0,Weekends
122589,Saturday,2.0,Weekends
122591,Saturday,2.0,Weekends
123194,Saturday,2.0,Weekends
124186,Saturday,2.0,Weekends
124197,Saturday,2.0,Weekends
124198,Saturday,2.0,Weekends
124220,Saturday,2.0,Weekends
124222,Saturday,2.0,Weekends
124743,Saturday,2.0,Weekends
124755,Saturday,2.0,Weekends
125731,Saturday,2.0,Weekends
125945,Saturday,2.0,Weekends
126115,Saturday,2.0,Weekends
132630,Saturday,2.0,Weekends
132950,Saturday,2.0,Weekends
132953,Saturday,2.0,Weekends
133099,Saturday,2.0,Weekends
133377,Saturday,2.0,Weekends
133379,Saturday,2.0,Weekends
133410,Saturday,2.0,Weekends
133868,Saturday,2.0,Weekends
133900,Saturday,2.0,Weekends
134350,Saturday,2.0,Weekends
134354,Saturday,2.0,Weekends
134476,Saturday,2.0,Weekends
135009,Saturday,2.0,Weekends
135096,Saturday,2.0,Weekends
135293,Saturday,2.0,Weekends
135295,Saturday,2.0,Weekends
135297,Saturday,2.0,Weekends
137869,Saturday,2.0,Weekends
137945,Saturday,2.0,Weekends
137963,Saturday,2.0,Weekends
138118,Saturday,2.0,Weekends
138345,Saturday,2.0,Weekends
138386,Saturday,2.0,Weekends
138504,Saturday,2.0,Weekends
138597,Saturday,2.0,Weekends
138598,Saturday,2.0,Weekends
138603,Saturday,2.0,Weekends
138658,Saturday,2.0,Weekends
138760,Saturday,2.0,Weekends
138968,Saturday,2.0,Weekends
138970,Saturday,2.0,Weekends
138983,Saturday,2.0,Weekends
138994,Saturday,2.0,Weekends
139005,Saturday,2.0,Weekends
139019,Saturday,2.0,Weekends
139620,Saturday,2.0,Weekends
141293,Saturday,2.0,Weekends
141309,Saturday,2.0,Weekends
141400,Saturday,2.0,Weekends
141679,Saturday,2.0,Weekends
729879,Saturday,2.0,Weekends
731782,Saturday,2.0,Weekends
732437,Saturday,2.0,Weekends
732821,Saturday,2.0,Weekends
733800,Saturday,2.0,Weekends
733904,Saturday,2.0,Weekends
733945,Saturday,2.0,Weekends
735138,Saturday,2.0,Weekends
737402,Saturday,2.0,Weekends
737755,Saturday,2.0,Weekends
737849,Saturday,2.0,Weekends
737851,Saturday,2.0,Weekends
738119,Saturday,2.0,Weekends
738351,Saturday,2.0,Weekends
738921,Saturday,2.0,Weekends
739479,Saturday,2.0,Weekends
739750,Saturday,2.0,Weekends
741185,Saturday,2.0,Weekends
741584,Saturday,2.0,Weekends
741676,Saturday,2.0,Weekends
742021,Saturday,2.0,Weekends
742419,Saturday,2.0,Weekends
742629,Saturday,2.0,Weekends
744391,Saturday,2.0,Weekends
747389,Saturday,2.0,Weekends
748364,Saturday,2.0,Weekends
748418,Saturday,2.0,Weekends
748528,Saturday,2.0,Weekends
750139,Saturday,2.0,Weekends
750599,Saturday,2.0,Weekends
751637,Saturday,2.0,Weekends
752287,Saturday,2.0,Weekends
754178,Saturday,2.0,Weekends
754606,Saturday,2.0,Weekends
755862,Saturday,2.0,Weekends
756192,Saturday,2.0,Weekends
771368,Saturday,2.0,Weekends
774936,Saturday,2.0,Weekends
781716,Saturday,2.0,Weekends
783310,Saturday,2.0,Weekends
784047,Saturday,2.0,Weekends
785881,Saturday,2.0,Weekends
786547,Saturday,2.0,Weekends
787962,Saturday,2.0,Weekends
789606,Saturday,2.0,Weekends
793424,Saturday,2.0,Weekends
793568,Saturday,2.0,Weekends
794157,Saturday,2.0,Weekends
794385,Saturday,2.0,Weekends
794392,Saturday,2.0,Weekends
794735,Saturday,2.0,Weekends
795104,Saturday,2.0,Weekends
795214,Saturday,2.0,Weekends
796357,Saturday,2.0,Weekends
796685,Saturday,2.0,Weekends
797282,Saturday,2.0,Weekends
797551,Saturday,2.0,Weekends
797750,Saturday,2.0,Weekends
797759,Saturday,2.0,Weekends
798187,Saturday,2.0,Weekends
798841,Saturday,2.0,Weekends
799568,Saturday,2.0,Weekends
803303,Saturday,2.0,Weekends
803990,Saturday,2.0,Weekends
805126,Saturday,2.0,Weekends
805344,Saturday,2.0,Weekends
805508,Saturday,2.0,Weekends
806060,Saturday,2.0,Weekends
806233,Saturday,2.0,Weekends
806793,Saturday,2.0,Weekends
807723,Saturday,2.0,Weekends
807875,Saturday,2.0,Weekends
809326,Saturday,2.0,Weekends
809610,Saturday,2.0,Weekends
810097,Saturday,2.0,Weekends
810823,Saturday,2.0,Weekends
810893,Saturday,2.0,Weekends
811745,Saturday,2.0,Weekends
811879,Saturday,2.0,Weekends
812042,Saturday,2.0,Weekends
812098,Saturday,2.0,Weekends
812183,Saturday,2.0,Weekends
812291,Saturday,2.0,Weekends
812292,Saturday,2.0,Weekends
812638,Saturday,2.0,Weekends
812786,Saturday,2.0,Weekends
813684,Saturday,2.0,Weekends
814106,Saturday,2.0,Weekends
814497,Saturday,2.0,Weekends
814913,Saturday,2.0,Weekends
815711,Saturday,2.0,Weekends
816592,Saturday,2.0,Weekends
816754,Saturday,2.0,Weekends
817059,Saturday,2.0,Weekends
817086,Saturday,2.0,Weekends
817607,Saturday,2.0,Weekends
817926,Saturday,2.0,Weekends
818027,Saturday,2.0,Weekends
818320,Saturday,2.0,Weekends
818828,Saturday,2.0,Weekends
819872,Saturday,2.0,Weekends
820045,Saturday,2.0,Weekends
820437,Saturday,2.0,Weekends
821441,Saturday,2.0,Weekends
823896,Saturday,2.0,Weekends
824031,Saturday,2.0,Weekends
824203,Saturday,2.0,Weekends
824305,Saturday,2.0,Weekends
824714,Saturday,2.0,Weekends
825099,Saturday,2.0,Weekends
825561,Saturday,2.0,Weekends
825704,Saturday,2.0,Weekends
826262,Saturday,2.0,Weekends
826415,Saturday,2.0,Weekends
826458,Saturday,2.0,Weekends
826535,Saturday,2.0,Weekends
826553,Saturday,2.0,Weekends
826607,Saturday,2.0,Weekends
826610,Saturday,2.0,Weekends
826614,Saturday,2.0,Weekends
826969,Saturday,2.0,Weekends
827304,Saturday,2.0,Weekends
827757,Saturday,2.0,Weekends
827918,Saturday,2.0,Weekends
828291,Saturday,2.0,Weekends
828365,Saturday,2.0,Weekends
828416,Saturday,2.0,Weekends
828506,Saturday,2.0,Weekends
828544,Saturday,2.0,Weekends
828549,Saturday,2.0,Weekends
828562,Saturday,2.0,Weekends
828586,Saturday,2.0,Weekends
828687,Saturday,2.0,Weekends
828902,Saturday,2.0,Weekends
829094,Saturday,2.0,Weekends
829288,Saturday,2.0,Weekends
829562,Saturday,2.0,Weekends
829706,Saturday,2.0,Weekends
829717,Saturday,2.0,Weekends
829870,Saturday,2.0,Weekends
829990,Saturday,2.0,Weekends
830064,Saturday,2.0,Weekends
830229,Saturday,2.0,Weekends
830232,Saturday,2.0,Weekends
830270,Saturday,2.0,Weekends
830305,Saturday,2.0,Weekends
830357,Saturday,2.0,Weekends
830383,Saturday,2.0,Weekends
831002,Saturday,2.0,Weekends
831375,Saturday,2.0,Weekends
831619,Saturday,2.0,Weekends
831669,Saturday,2.0,Weekends
831752,Saturday,2.0,Weekends
831763,Saturday,2.0,Weekends
831771,Saturday,2.0,Weekends
831784,Saturday,2.0,Weekends
831910,Saturday,2.0,Weekends
831922,Saturday,2.0,Weekends
832048,Saturday,2.0,Weekends
832244,Saturday,2.0,Weekends
832355,Saturday,2.0,Weekends
832380,Saturday,2.0,Weekends
832949,Saturday,2.0,Weekends
833324,Saturday,2.0,Weekends
833371,Saturday,2.0,Weekends
833401,Saturday,2.0,Weekends
833403,Saturday,2.0,Weekends
833429,Saturday,2.0,Weekends
833571,Saturday,2.0,Weekends
833631,Saturday,2.0,Weekends
833869,Saturday,2.0,Weekends
833873,Saturday,2.0,Weekends
834563,Saturday,2.0,Weekends
834625,Saturday,2.0,Weekends
834672,Saturday,2.0,Weekends
834809,Saturday,2.0,Weekends
834824,Saturday,2.0,Weekends
834900,Saturday,2.0,Weekends
835013,Saturday,2.0,Weekends
835106,Saturday,2.0,Weekends
835124,Saturday,2.0,Weekends
835427,Saturday,2.0,Weekends
835884,Saturday,2.0,Weekends
835886,Saturday,2.0,Weekends
836068,Saturday,2.0,Weekends
836080,Saturday,2.0,Weekends
836104,Saturday,2.0,Weekends
836158,Saturday,2.0,Weekends
836615,Saturday,2.0,Weekends
836626,Saturday,2.0,Weekends
836639,Saturday,2.0,Weekends
836718,Saturday,2.0,Weekends
837278,Saturday,2.0,Weekends
837375,Saturday,2.0,Weekends
837441,Saturday,2.0,Weekends
837565,Saturday,2.0,Weekends
837606,Saturday,2.0,Weekends
837620,Saturday,2.0,Weekends
837661,Saturday,2.0,Weekends
837755,Saturday,2.0,Weekends
837854,Saturday,2.0,Weekends
837954,Saturday,2.0,Weekends
838121,Saturday,2.0,Weekends
838277,Saturday,2.0,Weekends
838345,Saturday,2.0,Weekends
838788,Saturday,2.0,Weekends
839340,Saturday,2.0,Weekends
839822,Saturday,2.0,Weekends
840199,Saturday,2.0,Weekends
841333,Saturday,2.0,Weekends
841410,Saturday,2.0,Weekends
841425,Saturday,2.0,Weekends
841567,Saturday,2.0,Weekends
842138,Saturday,2.0,Weekends
842453,Saturday,2.0,Weekends
843188,Saturday,2.0,Weekends
844441,Saturday,2.0,Weekends
844629,Saturday,2.0,Weekends
846666,Saturday,2.0,Weekends
854128,Saturday,2.0,Weekends
854586,Saturday,2.0,Weekends
357530,Saturday,2.0,Weekends
358633,Saturday,2.0,Weekends
359876,Saturday,2.0,Weekends
359883,Saturday,2.0,Weekends
359985,Saturday,2.0,Weekends
360511,Saturday,2.0,Weekends
361515,Saturday,2.0,Weekends
361811,Saturday,2.0,Weekends
362165,Saturday,2.0,Weekends
362412,Saturday,2.0,Weekends
363117,Saturday,2.0,Weekends
364677,Saturday,2.0,Weekends
364680,Saturday,2.0,Weekends
365657,Saturday,2.0,Weekends
369404,Saturday,2.0,Weekends
377402,Saturday,2.0,Weekends
379869,Saturday,2.0,Weekends
381312,Saturday,2.0,Weekends
381313,Saturday,2.0,Weekends
381317,Saturday,2.0,Weekends
381500,Saturday,2.0,Weekends
382219,Saturday,2.0,Weekends
382581,Saturday,2.0,Weekends
382693,Saturday,2.0,Weekends
391193,Saturday,2.0,Weekends
392493,Saturday,2.0,Weekends
395038,Saturday,2.0,Weekends
395730,Saturday,2.0,Weekends
395732,Saturday,2.0,Weekends
395916,Saturday,2.0,Weekends
398379,Saturday,2.0,Weekends
398380,Saturday,2.0,Weekends
398503,Saturday,2.0,Weekends
399747,Saturday,2.0,Weekends
399749,Saturday,2.0,Weekends
399750,Saturday,2.0,Weekends
402156,Saturday,2.0,Weekends
405698,Saturday,2.0,Weekends
407818,Saturday,2.0,Weekends
410861,Saturday,2.0,Weekends
410988,Saturday,2.0,Weekends
411316,Saturday,2.0,Weekends
411335,Saturday,2.0,Weekends
411336,Saturday,2.0,Weekends
411339,Saturday,2.0,Weekends
411356,Saturday,2.0,Weekends
411460,Saturday,2.0,Weekends
411665,Saturday,2.0,Weekends
411693,Saturday,2.0,Weekends
411694,Saturday,2.0,Weekends
411700,Saturday,2.0,Weekends
411798,Saturday,2.0,Weekends
411799,Saturday,2.0,Weekends
411815,Saturday,2.0,Weekends
412468,Saturday,2.0,Weekends
430293,Saturday,2.0,Weekends
430335,Saturday,2.0,Weekends
431631,Saturday,2.0,Weekends
431927,Saturday,2.0,Weekends
432319,Saturday,2.0,Weekends
432538,Saturday,2.0,Weekends
433259,Saturday,2.0,Weekends
433333,Saturday,2.0,Weekends
433701,Saturday,2.0,Weekends
435044,Saturday,2.0,Weekends
435613,Saturday,2.0,Weekends
435971,Saturday,2.0,Weekends
435976,Saturday,2.0,Weekends
437238,Saturday,2.0,Weekends
437242,Saturday,2.0,Weekends
437246,Saturday,2.0,Weekends
437247,Saturday,2.0,Weekends
437250,Saturday,2.0,Weekends
437253,Saturday,2.0,Weekends
437254,Saturday,2.0,Weekends
437257,Saturday,2.0,Weekends
437768,Saturday,2.0,Weekends
437769,Saturday,2.0,Weekends
437909,Saturday,2.0,Weekends
437913,Saturday,2.0,Weekends
438987,Saturday,2.0,Weekends
438995,Saturday,2.0,Weekends
439175,Saturday,2.0,Weekends
439177,Saturday,2.0,Weekends
439178,Saturday,2.0,Weekends
439192,Saturday,2.0,Weekends
439193,Saturday,2.0,Weekends
440539,Saturday,2.0,Weekends
441908,Saturday,2.0,Weekends
441909,Saturday,2.0,Weekends
441914,Saturday,2.0,Weekends
441916,Saturday,2.0,Weekends
441918,Saturday,2.0,Weekends
442251,Saturday,2.0,Weekends
443561,Saturday,2.0,Weekends
443565,Saturday,2.0,Weekends
443567,Saturday,2.0,Weekends
443648,Saturday,2.0,Weekends
443654,Saturday,2.0,Weekends
443734,Saturday,2.0,Weekends
443736,Saturday,2.0,Weekends
444016,Saturday,2.0,Weekends
444075,Saturday,2.0,Weekends
444079,Saturday,2.0,Weekends
444425,Saturday,2.0,Weekends
444679,Saturday,2.0,Weekends
445607,Saturday,2.0,Weekends
445864,Saturday,2.0,Weekends
445982,Saturday,2.0,Weekends
446196,Saturday,2.0,Weekends
446197,Saturday,2.0,Weekends
446251,Saturday,2.0,Weekends
446305,Saturday,2.0,Weekends
446381,Saturday,2.0,Weekends
446505,Saturday,2.0,Weekends
447016,Saturday,2.0,Weekends
447328,Saturday,2.0,Weekends
447349,Saturday,2.0,Weekends
447367,Saturday,2.0,Weekends
447669,Saturday,2.0,Weekends
447701,Saturday,2.0,Weekends
447702,Saturday,2.0,Weekends
447712,Saturday,2.0,Weekends
447720,Saturday,2.0,Weekends
447770,Saturday,2.0,Weekends
447796,Saturday,2.0,Weekends
447984,Saturday,2.0,Weekends
448073,Saturday,2.0,Weekends
448079,Saturday,2.0,Weekends
448113,Saturday,2.0,Weekends
448524,Saturday,2.0,Weekends
448732,Saturday,2.0,Weekends
448833,Saturday,2.0,Weekends
448984,Saturday,2.0,Weekends
